Collection,Dialect,Record,Concept,Content,XPath,DialectDefinitions
KUBI,EML,04025-metadata.xml,Unknown,"degreesCelsiusTimes10",/eml:eml/dataset/spatialRaster/attributeList/attribute/measurementScale/interval/unit/customUnit,/eml:eml/dataset/spatialRaster/attributeList/attribute/measurementScale/interval/unit/customUnit
KUBI,EML,04025-metadata.xml,Unknown,"real",/eml:eml/dataset/spatialRaster/attributeList/attribute/measurementScale/interval/numericDomain/numberType,/eml:eml/dataset/spatialRaster/attributeList/attribute/measurementScale/interval/numericDomain/numberType
KUBI,EML,04025-metadata.xml,Unknown,"-119.0",/eml:eml/dataset/spatialRaster/attributeList/attribute/measurementScale/interval/numericDomain/bounds/minimum,/eml:eml/dataset/spatialRaster/attributeList/attribute/measurementScale/interval/numericDomain/bounds/minimum
KUBI,EML,04025-metadata.xml,Unknown,"false",/eml:eml/dataset/spatialRaster/attributeList/attribute/measurementScale/interval/numericDomain/bounds/minimum/@exclusive,/eml:eml/dataset/spatialRaster/attributeList/attribute/measurementScale/interval/numericDomain/bounds/minimum/@exclusive
KUBI,EML,04025-metadata.xml,Unknown,"418.0",/eml:eml/dataset/spatialRaster/attributeList/attribute/measurementScale/interval/numericDomain/bounds/maximum,/eml:eml/dataset/spatialRaster/attributeList/attribute/measurementScale/interval/numericDomain/bounds/maximum
KUBI,EML,04025-metadata.xml,Unknown,"false",/eml:eml/dataset/spatialRaster/attributeList/attribute/measurementScale/interval/numericDomain/bounds/maximum/@exclusive,/eml:eml/dataset/spatialRaster/attributeList/attribute/measurementScale/interval/numericDomain/bounds/maximum/@exclusive
KUBI,EML,04025-metadata.xml,Unknown,"WGS 84",/eml:eml/dataset/spatialRaster/spatialReference/horizCoordSysDef/@name,/eml:eml/dataset/spatialRaster/spatialReference/horizCoordSysDef/@name
KUBI,EML,04025-metadata.xml,Unknown,"WGS_1984",/eml:eml/dataset/spatialRaster/spatialReference/horizCoordSysDef/geogCoordSys/datum/@name,/eml:eml/dataset/spatialRaster/spatialReference/horizCoordSysDef/geogCoordSys/datum/@name
KUBI,EML,04025-metadata.xml,Unknown,"298.257223563",/eml:eml/dataset/spatialRaster/spatialReference/horizCoordSysDef/geogCoordSys/spheroid/@denomFlatRatio,/eml:eml/dataset/spatialRaster/spatialReference/horizCoordSysDef/geogCoordSys/spheroid/@denomFlatRatio
KUBI,EML,04025-metadata.xml,Unknown,"WGS 84",/eml:eml/dataset/spatialRaster/spatialReference/horizCoordSysDef/geogCoordSys/spheroid/@name,/eml:eml/dataset/spatialRaster/spatialReference/horizCoordSysDef/geogCoordSys/spheroid/@name
KUBI,EML,04025-metadata.xml,Unknown,"6378137.0",/eml:eml/dataset/spatialRaster/spatialReference/horizCoordSysDef/geogCoordSys/spheroid/@semiAxisMajor,/eml:eml/dataset/spatialRaster/spatialReference/horizCoordSysDef/geogCoordSys/spheroid/@semiAxisMajor
KUBI,EML,04025-metadata.xml,Unknown,"0.0",/eml:eml/dataset/spatialRaster/spatialReference/horizCoordSysDef/geogCoordSys/primeMeridian/@longitude,/eml:eml/dataset/spatialRaster/spatialReference/horizCoordSysDef/geogCoordSys/primeMeridian/@longitude
KUBI,EML,04025-metadata.xml,Unknown,"Greenwich",/eml:eml/dataset/spatialRaster/spatialReference/horizCoordSysDef/geogCoordSys/primeMeridian/@name,/eml:eml/dataset/spatialRaster/spatialReference/horizCoordSysDef/geogCoordSys/primeMeridian/@name
KUBI,EML,04025-metadata.xml,Unknown,"degree",/eml:eml/dataset/spatialRaster/spatialReference/horizCoordSysDef/geogCoordSys/unit/@name,/eml:eml/dataset/spatialRaster/spatialReference/horizCoordSysDef/geogCoordSys/unit/@name
KUBI,EML,04025-metadata.xml,Unknown,"Unknown",/eml:eml/dataset/spatialRaster/horizontalAccuracy/accuracyReport,/eml:eml/dataset/spatialRaster/horizontalAccuracy/accuracyReport
KUBI,EML,04025-metadata.xml,Unknown,"Unknown",/eml:eml/dataset/spatialRaster/verticalAccuracy/accuracyReport,/eml:eml/dataset/spatialRaster/verticalAccuracy/accuracyReport
KUBI,EML,04025-metadata.xml,Unknown,"0.00833333333333",/eml:eml/dataset/spatialRaster/cellSizeXDirection,/eml:eml/dataset/spatialRaster/cellSizeXDirection
KUBI,EML,04025-metadata.xml,Unknown,"0.00833333333333",/eml:eml/dataset/spatialRaster/cellSizeYDirection,/eml:eml/dataset/spatialRaster/cellSizeYDirection
KUBI,EML,04025-metadata.xml,Unknown,"1",/eml:eml/dataset/spatialRaster/numberOfBands,/eml:eml/dataset/spatialRaster/numberOfBands
KUBI,EML,04025-metadata.xml,Unknown,"Upper Left",/eml:eml/dataset/spatialRaster/rasterOrigin,/eml:eml/dataset/spatialRaster/rasterOrigin
KUBI,EML,04025-metadata.xml,Unknown,"18000",/eml:eml/dataset/spatialRaster/rows,/eml:eml/dataset/spatialRaster/rows
KUBI,EML,04025-metadata.xml,Unknown,"43200",/eml:eml/dataset/spatialRaster/columns,/eml:eml/dataset/spatialRaster/columns
KUBI,EML,04025-metadata.xml,Unknown,"1",/eml:eml/dataset/spatialRaster/verticals,/eml:eml/dataset/spatialRaster/verticals
KUBI,EML,04025-metadata.xml,Unknown,"pixel",/eml:eml/dataset/spatialRaster/cellGeometry,/eml:eml/dataset/spatialRaster/cellGeometry
KUBI,EML,04025-metadata.xml,Unknown,"degreesCelsiusTimes10",/eml:eml/additionalMetadata/metadata/unitList/ns2:unit/@id,/eml:eml/additionalMetadata/metadata/unitList/ns2:unit/@id
KUBI,EML,04025-metadata.xml,Unknown,"10",/eml:eml/additionalMetadata/metadata/unitList/ns2:unit/@multiplierToSI,/eml:eml/additionalMetadata/metadata/unitList/ns2:unit/@multiplierToSI
KUBI,EML,04025-metadata.xml,Unknown,"celsius",/eml:eml/additionalMetadata/metadata/unitList/ns2:unit/@parentSI,/eml:eml/additionalMetadata/metadata/unitList/ns2:unit/@parentSI
KUBI,EML,04025-metadata.xml,Unknown,"10 times degrees celsius",/eml:eml/additionalMetadata/metadata/unitList/ns2:unit/ns2:description,/eml:eml/additionalMetadata/metadata/unitList/ns2:unit/ns2:description
KUBI,EML,04026-metadata.xml,Unknown,"kubi.lifemapper.sdm.layers.515",/eml:eml/@packageId,/eml:eml/@packageId
KUBI,EML,04026-metadata.xml,Unknown,"kubi.lifemapper",/eml:eml/@system,/eml:eml/@system
KUBI,EML,04026-metadata.xml,Unknown,"eml://ecoinformatics.org/eml-2.1.1 https://code.ecoinformatics.org/code/eml/tags/RELEASE_EML_2_1_1/eml.xsd",/eml:eml/@xsi:schemaLocation,/eml:eml/@xsi:schemaLocation
KUBI,EML,04026-metadata.xml,Resource Title,"BIO8, Mean Temperature of Wettest Quarter, 2010-2039, IPCC AR4 Scenario A2, NIES",/eml:eml/dataset/title,/eml:eml/*/title
KUBI,EML,04026-metadata.xml,Resource Long Name,"BIO8, Mean Temperature of Wettest Quarter, 2010-2039, IPCC AR4 Scenario A2, NIES",/eml:eml/dataset/title,/eml:eml/*/title
KUBI,EML,04026-metadata.xml,Author,"Lifemapper",/eml:eml/dataset/creator,/eml:eml/*/creator
KUBI,EML,04026-metadata.xml,Author / Originator,"Lifemapper",/eml:eml/dataset/creator,/eml:eml/*/creator
KUBI,EML,04026-metadata.xml,Theme Keyword,"Predicted",/eml:eml/dataset/keywordSet/keyword,/eml:eml/*/keywordSet/keyword
KUBI,EML,04026-metadata.xml,Keyword,"Predicted",/eml:eml/dataset/keywordSet/keyword,/eml:eml/*/keywordSet/keyword
KUBI,EML,04026-metadata.xml,Theme Keyword,"mean",/eml:eml/dataset/keywordSet/keyword,/eml:eml/*/keywordSet/keyword
KUBI,EML,04026-metadata.xml,Keyword,"mean",/eml:eml/dataset/keywordSet/keyword,/eml:eml/*/keywordSet/keyword
KUBI,EML,04026-metadata.xml,Theme Keyword,"quarter",/eml:eml/dataset/keywordSet/keyword,/eml:eml/*/keywordSet/keyword
KUBI,EML,04026-metadata.xml,Keyword,"quarter",/eml:eml/dataset/keywordSet/keyword,/eml:eml/*/keywordSet/keyword
KUBI,EML,04026-metadata.xml,Theme Keyword,"temperature",/eml:eml/dataset/keywordSet/keyword,/eml:eml/*/keywordSet/keyword
KUBI,EML,04026-metadata.xml,Keyword,"temperature",/eml:eml/dataset/keywordSet/keyword,/eml:eml/*/keywordSet/keyword
KUBI,EML,04026-metadata.xml,Theme Keyword,"wettest",/eml:eml/dataset/keywordSet/keyword,/eml:eml/*/keywordSet/keyword
KUBI,EML,04026-metadata.xml,Keyword,"wettest",/eml:eml/dataset/keywordSet/keyword,/eml:eml/*/keywordSet/keyword
KUBI,EML,04026-metadata.xml,Spatial Extent,"Bounding box (EPSG:4326) - (-180.0, -60.0, 180.0, 90.0) -180.0 180.0 90.0 -60.0",/eml:eml/dataset/coverage/geographicCoverage,/eml:eml/*/coverage/geographicCoverage
KUBI,EML,04026-metadata.xml,Temporal Extent,"2010 2039",/eml:eml/dataset/coverage/temporalCoverage,/eml:eml/*/coverage/temporalCoverage
KUBI,EML,04026-metadata.xml,Resource Contact,"University of Kansas Biodiversity Institute 1345 Jayhawk Boulevard, Room 606 Lawrence Kansas 66045 United States lifemapper@ku.edu http://lifemapper.org",/eml:eml/dataset/contact,/eml:eml/*/contact
KUBI,EML,04026-metadata.xml,Unknown,"http://lifemapper.org/services/sdm/layers/515",/eml:eml/dataset/spatialRaster/entityName,/eml:eml/dataset/spatialRaster/entityName
KUBI,EML,04026-metadata.xml,Unknown,"bio_8.tif",/eml:eml/dataset/spatialRaster/physical/objectName,/eml:eml/dataset/spatialRaster/physical/objectName
KUBI,EML,04026-metadata.xml,Unknown,"GeoTIFF",/eml:eml/dataset/spatialRaster/physical/dataFormat/externallyDefinedFormat/formatName,/eml:eml/dataset/spatialRaster/physical/dataFormat/externallyDefinedFormat/formatName
KUBI,EML,04026-metadata.xml,Unknown,"https://bidataone.nhm.ku.edu/mn/v1/object/kubi.lifemapper.sdm.layers.515.tif",/eml:eml/dataset/spatialRaster/physical/distribution/online/url,/eml:eml/dataset/spatialRaster/physical/distribution/online/url
KUBI,EML,04026-metadata.xml,Unknown,"download",/eml:eml/dataset/spatialRaster/physical/distribution/online/url/@function,/eml:eml/dataset/spatialRaster/physical/distribution/online/url/@function
KUBI,EML,04026-metadata.xml,Unknown,"Value",/eml:eml/dataset/spatialRaster/attributeList/attribute/attributeName,/eml:eml/dataset/spatialRaster/attributeList/attribute/attributeName
KUBI,EML,04026-metadata.xml,Unknown,"BIO8, Mean Temperature of Wettest Quarter, 2010-2039, IPCC AR4 Scenario A2, NIES",/eml:eml/dataset/spatialRaster/attributeList/attribute/attributeDefinition,/eml:eml/dataset/spatialRaster/attributeList/attribute/attributeDefinition
KUBI,EML,04026-metadata.xml,Unknown,"Real",/eml:eml/dataset/spatialRaster/attributeList/attribute/storageType,/eml:eml/dataset/spatialRaster/attributeList/attribute/storageType
KUBI,EML,04026-metadata.xml,Unknown,"degreesCelsiusTimes10",/eml:eml/dataset/spatialRaster/attributeList/attribute/measurementScale/interval/unit/customUnit,/eml:eml/dataset/spatialRaster/attributeList/attribute/measurementScale/interval/unit/customUnit
KUBI,EML,04026-metadata.xml,Unknown,"real",/eml:eml/dataset/spatialRaster/attributeList/attribute/measurementScale/interval/numericDomain/numberType,/eml:eml/dataset/spatialRaster/attributeList/attribute/measurementScale/interval/numericDomain/numberType
KUBI,EML,04026-metadata.xml,Unknown,"-257.0",/eml:eml/dataset/spatialRaster/attributeList/attribute/measurementScale/interval/numericDomain/bounds/minimum,/eml:eml/dataset/spatialRaster/attributeList/attribute/measurementScale/interval/numericDomain/bounds/minimum
KUBI,EML,04026-metadata.xml,Unknown,"false",/eml:eml/dataset/spatialRaster/attributeList/attribute/measurementScale/interval/numericDomain/bounds/minimum/@exclusive,/eml:eml/dataset/spatialRaster/attributeList/attribute/measurementScale/interval/numericDomain/bounds/minimum/@exclusive
KUBI,EML,04026-metadata.xml,Unknown,"395.0",/eml:eml/dataset/spatialRaster/attributeList/attribute/measurementScale/interval/numericDomain/bounds/maximum,/eml:eml/dataset/spatialRaster/attributeList/attribute/measurementScale/interval/numericDomain/bounds/maximum
KUBI,EML,04026-metadata.xml,Unknown,"false",/eml:eml/dataset/spatialRaster/attributeList/attribute/measurementScale/interval/numericDomain/bounds/maximum/@exclusive,/eml:eml/dataset/spatialRaster/attributeList/attribute/measurementScale/interval/numericDomain/bounds/maximum/@exclusive
KUBI,EML,04026-metadata.xml,Unknown,"WGS 84",/eml:eml/dataset/spatialRaster/spatialReference/horizCoordSysDef/@name,/eml:eml/dataset/spatialRaster/spatialReference/horizCoordSysDef/@name
KUBI,EML,04026-metadata.xml,Unknown,"WGS_1984",/eml:eml/dataset/spatialRaster/spatialReference/horizCoordSysDef/geogCoordSys/datum/@name,/eml:eml/dataset/spatialRaster/spatialReference/horizCoordSysDef/geogCoordSys/datum/@name
KUBI,EML,04026-metadata.xml,Unknown,"298.257223563",/eml:eml/dataset/spatialRaster/spatialReference/horizCoordSysDef/geogCoordSys/spheroid/@denomFlatRatio,/eml:eml/dataset/spatialRaster/spatialReference/horizCoordSysDef/geogCoordSys/spheroid/@denomFlatRatio
KUBI,EML,04026-metadata.xml,Unknown,"WGS 84",/eml:eml/dataset/spatialRaster/spatialReference/horizCoordSysDef/geogCoordSys/spheroid/@name,/eml:eml/dataset/spatialRaster/spatialReference/horizCoordSysDef/geogCoordSys/spheroid/@name
KUBI,EML,04026-metadata.xml,Unknown,"6378137.0",/eml:eml/dataset/spatialRaster/spatialReference/horizCoordSysDef/geogCoordSys/spheroid/@semiAxisMajor,/eml:eml/dataset/spatialRaster/spatialReference/horizCoordSysDef/geogCoordSys/spheroid/@semiAxisMajor
KUBI,EML,04026-metadata.xml,Unknown,"0.0",/eml:eml/dataset/spatialRaster/spatialReference/horizCoordSysDef/geogCoordSys/primeMeridian/@longitude,/eml:eml/dataset/spatialRaster/spatialReference/horizCoordSysDef/geogCoordSys/primeMeridian/@longitude
KUBI,EML,04026-metadata.xml,Unknown,"Greenwich",/eml:eml/dataset/spatialRaster/spatialReference/horizCoordSysDef/geogCoordSys/primeMeridian/@name,/eml:eml/dataset/spatialRaster/spatialReference/horizCoordSysDef/geogCoordSys/primeMeridian/@name
KUBI,EML,04026-metadata.xml,Unknown,"degree",/eml:eml/dataset/spatialRaster/spatialReference/horizCoordSysDef/geogCoordSys/unit/@name,/eml:eml/dataset/spatialRaster/spatialReference/horizCoordSysDef/geogCoordSys/unit/@name
KUBI,EML,04026-metadata.xml,Unknown,"Unknown",/eml:eml/dataset/spatialRaster/horizontalAccuracy/accuracyReport,/eml:eml/dataset/spatialRaster/horizontalAccuracy/accuracyReport
KUBI,EML,04026-metadata.xml,Unknown,"Unknown",/eml:eml/dataset/spatialRaster/verticalAccuracy/accuracyReport,/eml:eml/dataset/spatialRaster/verticalAccuracy/accuracyReport
KUBI,EML,04026-metadata.xml,Unknown,"0.00833333333333",/eml:eml/dataset/spatialRaster/cellSizeXDirection,/eml:eml/dataset/spatialRaster/cellSizeXDirection
KUBI,EML,04026-metadata.xml,Unknown,"0.00833333333333",/eml:eml/dataset/spatialRaster/cellSizeYDirection,/eml:eml/dataset/spatialRaster/cellSizeYDirection
KUBI,EML,04026-metadata.xml,Unknown,"1",/eml:eml/dataset/spatialRaster/numberOfBands,/eml:eml/dataset/spatialRaster/numberOfBands
KUBI,EML,04026-metadata.xml,Unknown,"Upper Left",/eml:eml/dataset/spatialRaster/rasterOrigin,/eml:eml/dataset/spatialRaster/rasterOrigin
KUBI,EML,04026-metadata.xml,Unknown,"18000",/eml:eml/dataset/spatialRaster/rows,/eml:eml/dataset/spatialRaster/rows
KUBI,EML,04026-metadata.xml,Unknown,"43200",/eml:eml/dataset/spatialRaster/columns,/eml:eml/dataset/spatialRaster/columns
KUBI,EML,04026-metadata.xml,Unknown,"1",/eml:eml/dataset/spatialRaster/verticals,/eml:eml/dataset/spatialRaster/verticals
KUBI,EML,04026-metadata.xml,Unknown,"pixel",/eml:eml/dataset/spatialRaster/cellGeometry,/eml:eml/dataset/spatialRaster/cellGeometry
KUBI,EML,04026-metadata.xml,Unknown,"degreesCelsiusTimes10",/eml:eml/additionalMetadata/metadata/unitList/ns2:unit/@id,/eml:eml/additionalMetadata/metadata/unitList/ns2:unit/@id
KUBI,EML,04026-metadata.xml,Unknown,"10",/eml:eml/additionalMetadata/metadata/unitList/ns2:unit/@multiplierToSI,/eml:eml/additionalMetadata/metadata/unitList/ns2:unit/@multiplierToSI
KUBI,EML,04026-metadata.xml,Unknown,"celsius",/eml:eml/additionalMetadata/metadata/unitList/ns2:unit/@parentSI,/eml:eml/additionalMetadata/metadata/unitList/ns2:unit/@parentSI
KUBI,EML,04026-metadata.xml,Unknown,"10 times degrees celsius",/eml:eml/additionalMetadata/metadata/unitList/ns2:unit/ns2:description,/eml:eml/additionalMetadata/metadata/unitList/ns2:unit/ns2:description
KUBI,EML,04027-metadata.xml,Unknown,"kubi.lifemapper.sdm.layers.322",/eml:eml/@packageId,/eml:eml/@packageId
KUBI,EML,04027-metadata.xml,Unknown,"kubi.lifemapper",/eml:eml/@system,/eml:eml/@system
KUBI,EML,04027-metadata.xml,Unknown,"eml://ecoinformatics.org/eml-2.1.1 https://code.ecoinformatics.org/code/eml/tags/RELEASE_EML_2_1_1/eml.xsd",/eml:eml/@xsi:schemaLocation,/eml:eml/@xsi:schemaLocation
KUBI,EML,04027-metadata.xml,Resource Title,"BIO14, Precipitation of Driest Month, 2040-2069, IPCC AR4 Scenario A1B, NIES",/eml:eml/dataset/title,/eml:eml/*/title
KUBI,EML,04027-metadata.xml,Resource Long Name,"BIO14, Precipitation of Driest Month, 2040-2069, IPCC AR4 Scenario A1B, NIES",/eml:eml/dataset/title,/eml:eml/*/title
KUBI,EML,04027-metadata.xml,Author,"Lifemapper",/eml:eml/dataset/creator,/eml:eml/*/creator
KUBI,EML,04027-metadata.xml,Author / Originator,"Lifemapper",/eml:eml/dataset/creator,/eml:eml/*/creator
KUBI,EML,04027-metadata.xml,Theme Keyword,"Predicted",/eml:eml/dataset/keywordSet/keyword,/eml:eml/*/keywordSet/keyword
KUBI,EML,04027-metadata.xml,Keyword,"Predicted",/eml:eml/dataset/keywordSet/keyword,/eml:eml/*/keywordSet/keyword
KUBI,EML,04027-metadata.xml,Theme Keyword,"driest",/eml:eml/dataset/keywordSet/keyword,/eml:eml/*/keywordSet/keyword
KUBI,EML,04027-metadata.xml,Keyword,"driest",/eml:eml/dataset/keywordSet/keyword,/eml:eml/*/keywordSet/keyword
KUBI,EML,04027-metadata.xml,Theme Keyword,"precipitation",/eml:eml/dataset/keywordSet/keyword,/eml:eml/*/keywordSet/keyword
KUBI,EML,04027-metadata.xml,Keyword,"precipitation",/eml:eml/dataset/keywordSet/keyword,/eml:eml/*/keywordSet/keyword
KUBI,EML,04027-metadata.xml,Theme Keyword,"month",/eml:eml/dataset/keywordSet/keyword,/eml:eml/*/keywordSet/keyword
KUBI,EML,04027-metadata.xml,Keyword,"month",/eml:eml/dataset/keywordSet/keyword,/eml:eml/*/keywordSet/keyword
KUBI,EML,04027-metadata.xml,Spatial Extent,"Bounding box (EPSG:4326) - (-180.0, -60.0, 180.0, 90.0) -180.0 180.0 90.0 -60.0",/eml:eml/dataset/coverage/geographicCoverage,/eml:eml/*/coverage/geographicCoverage
KUBI,EML,04027-metadata.xml,Temporal Extent,"2040 2069",/eml:eml/dataset/coverage/temporalCoverage,/eml:eml/*/coverage/temporalCoverage
KUBI,EML,04027-metadata.xml,Resource Contact,"University of Kansas Biodiversity Institute 1345 Jayhawk Boulevard, Room 606 Lawrence Kansas 66045 United States lifemapper@ku.edu http://lifemapper.org",/eml:eml/dataset/contact,/eml:eml/*/contact
KUBI,EML,04027-metadata.xml,Unknown,"http://lifemapper.org/services/sdm/layers/322",/eml:eml/dataset/spatialRaster/entityName,/eml:eml/dataset/spatialRaster/entityName
KUBI,EML,04027-metadata.xml,Unknown,"bio_14.tif",/eml:eml/dataset/spatialRaster/physical/objectName,/eml:eml/dataset/spatialRaster/physical/objectName
KUBI,EML,04027-metadata.xml,Unknown,"GeoTIFF",/eml:eml/dataset/spatialRaster/physical/dataFormat/externallyDefinedFormat/formatName,/eml:eml/dataset/spatialRaster/physical/dataFormat/externallyDefinedFormat/formatName
KUBI,EML,04027-metadata.xml,Unknown,"https://bidataone.nhm.ku.edu/mn/v1/object/kubi.lifemapper.sdm.layers.322.tif",/eml:eml/dataset/spatialRaster/physical/distribution/online/url,/eml:eml/dataset/spatialRaster/physical/distribution/online/url
KUBI,EML,04027-metadata.xml,Unknown,"download",/eml:eml/dataset/spatialRaster/physical/distribution/online/url/@function,/eml:eml/dataset/spatialRaster/physical/distribution/online/url/@function
KUBI,EML,04027-metadata.xml,Unknown,"Value",/eml:eml/dataset/spatialRaster/attributeList/attribute/attributeName,/eml:eml/dataset/spatialRaster/attributeList/attribute/attributeName
KUBI,EML,04027-metadata.xml,Unknown,"BIO14, Precipitation of Driest Month, 2040-2069, IPCC AR4 Scenario A1B, NIES",/eml:eml/dataset/spatialRaster/attributeList/attribute/attributeDefinition,/eml:eml/dataset/spatialRaster/attributeList/attribute/attributeDefinition
KUBI,EML,04027-metadata.xml,Unknown,"Real",/eml:eml/dataset/spatialRaster/attributeList/attribute/storageType,/eml:eml/dataset/spatialRaster/attributeList/attribute/storageType
KUBI,EML,04027-metadata.xml,Unknown,"millimeter",/eml:eml/dataset/spatialRaster/attributeList/attribute/measurementScale/interval/unit/standardUnit,/eml:eml/dataset/spatialRaster/attributeList/attribute/measurementScale/interval/unit/standardUnit
