Collection,Record,XPath,Content
CDL,02599-metadata.xml,/metadata/metainfo/metc/cntinfo/cntaddr/address,"University of California, Davis"
CDL,02599-metadata.xml,/metadata/metainfo/metc/cntinfo/cntaddr/address,"One Shields Avenue"
CDL,02599-metadata.xml,/metadata/metainfo/metc/cntinfo/cntaddr/city,"Davis"
CDL,02599-metadata.xml,/metadata/metainfo/metc/cntinfo/cntaddr/state,"CA"
CDL,02599-metadata.xml,/metadata/metainfo/metc/cntinfo/cntaddr/postal,"95616"
CDL,02599-metadata.xml,/metadata/metainfo/metc/cntinfo/cntaddr/country,"USA"
CDL,02599-metadata.xml,/metadata/metainfo/metstdn,"FGDC Content Standard for Digital Geospatial Metadata"
CDL,02599-metadata.xml,/metadata/metainfo/metstdv,"FGDC-STD-001-1998"
CDL,02533-metadata.xml,/metadata/idinfo/citation/citeinfo/origin,"United Water Conservation District"
CDL,02533-metadata.xml,/metadata/idinfo/citation/citeinfo/pubdate,"20061128"
CDL,02533-metadata.xml,/metadata/idinfo/citation/citeinfo/title,"DWSAP Assessment for 5610050-016: CALLEGUAS MUNICIPAL WATER DIST / WELL 11"
CDL,02533-metadata.xml,/metadata/idinfo/citation/citeinfo/pubinfo/pubplace,"Sacramento, CA"
CDL,02533-metadata.xml,/metadata/idinfo/citation/citeinfo/pubinfo/publish,"California Department of Public Health"
CDL,02533-metadata.xml,/metadata/idinfo/citation/citeinfo/onlink,"http://www.cdph.ca.gov/certlic/drinkingwater/Pages/DWSAP.aspx"
CDL,02533-metadata.xml,/metadata/idinfo/descript/abstract,"A source water assessment identifies the vulnerability of the drinking water supply to contamination from typical human activities. The assessments are intended to facilitate and provide the basic information necessary for a local community to develop a program to protect the drinking water supply."
CDL,02533-metadata.xml,/metadata/idinfo/descript/purpose,"An assessment includes a delineation of an area around a drinking water source through which contaminants might move and reach that drinking water supply. Included is an inventory list of activities that might lead to the release of microbiological or chemical contaminants within the delineated area. The California Drinking Water Source Assessment and Protection (DWSAP) Program document, (http://www.cdph.ca.gov/certlic/drinkingwater/documents/DWSAPGuidance/DWSAP_document.pdf) describes procedures for conducting drinking water source assessments. It conveys the goals and objectives that CDPH seeks to accomplish with the DWSAP program, along with methods that are technically appropriate and easily understood."
CDL,02533-metadata.xml,/metadata/idinfo/timeperd/timeinfo/sngdate/caldate,"20061128"
CDL,02533-metadata.xml,/metadata/idinfo/timeperd/current,"publication date"
CDL,02533-metadata.xml,/metadata/idinfo/status/progress,"Complete"
CDL,02533-metadata.xml,/metadata/idinfo/status/update,"As needed"
CDL,02533-metadata.xml,/metadata/idinfo/keywords/theme/themekt,"ISO 19115 Topic Category"
CDL,02533-metadata.xml,/metadata/idinfo/keywords/theme/themekey,"drinking water"
CDL,02533-metadata.xml,/metadata/idinfo/keywords/theme/themekey,"health"
CDL,02533-metadata.xml,/metadata/idinfo/keywords/theme/themekey,"contaminants"
CDL,02533-metadata.xml,/metadata/idinfo/keywords/place/placekey,"California"
CDL,02533-metadata.xml,/metadata/idinfo/keywords/place/placekey,"Ventura County"
CDL,02533-metadata.xml,/metadata/idinfo/keywords/place/placekey,"Thousand Oaks"
CDL,02533-metadata.xml,/metadata/idinfo/accconst,"None"
CDL,02533-metadata.xml,/metadata/idinfo/useconst,"None"
CDL,02533-metadata.xml,/metadata/idinfo/ptcontac/cntinfo/cntorgp/cntorg,"California Department of Public Health, CDPH"
CDL,02533-metadata.xml,/metadata/idinfo/ptcontac/cntinfo/cntorgp/cntper,"Leah Godsey Walker, P.E. - Chief, Division of Drinking Water and Environmental Management"
CDL,02533-metadata.xml,/metadata/idinfo/ptcontac/cntinfo/cntaddr/addrtype,"mailing"
CDL,02533-metadata.xml,/metadata/idinfo/ptcontac/cntinfo/cntaddr/address,"1615 Capitol Avenue"
CDL,02533-metadata.xml,/metadata/idinfo/ptcontac/cntinfo/cntaddr/city,"Sacramento"
CDL,02533-metadata.xml,/metadata/idinfo/ptcontac/cntinfo/cntaddr/state,"CA"
CDL,02533-metadata.xml,/metadata/idinfo/ptcontac/cntinfo/cntaddr/postal,"95815-5015"
CDL,02533-metadata.xml,/metadata/idinfo/ptcontac/cntinfo/cntaddr/country,"USA"
CDL,02533-metadata.xml,/metadata/metainfo/metd,"20120328"
CDL,02533-metadata.xml,/metadata/metainfo/metc/cntinfo/cntorgp/cntorg,"Information Center for the Environment http://ice.ucdavis.edu"
CDL,02533-metadata.xml,/metadata/metainfo/metc/cntinfo/cntorgp/cntper,"Rob Coman"
CDL,02533-metadata.xml,/metadata/metainfo/metc/cntinfo/cntaddr/addrtype,"mailing"
CDL,02533-metadata.xml,/metadata/metainfo/metc/cntinfo/cntaddr/address,"University of California, Davis"
CDL,02533-metadata.xml,/metadata/metainfo/metc/cntinfo/cntaddr/address,"One Shields Avenue"
CDL,02533-metadata.xml,/metadata/metainfo/metc/cntinfo/cntaddr/city,"Davis"
CDL,02533-metadata.xml,/metadata/metainfo/metc/cntinfo/cntaddr/state,"CA"
CDL,02533-metadata.xml,/metadata/metainfo/metc/cntinfo/cntaddr/postal,"95616"
CDL,02533-metadata.xml,/metadata/metainfo/metc/cntinfo/cntaddr/country,"USA"
CDL,02533-metadata.xml,/metadata/metainfo/metstdn,"FGDC Content Standard for Digital Geospatial Metadata"
CDL,02533-metadata.xml,/metadata/metainfo/metstdv,"FGDC-STD-001-1998"
CDL,02566-metadata.xml,/metadata/idinfo/citation/citeinfo/origin,"Cal Am Water Co - Monterey"
CDL,02566-metadata.xml,/metadata/idinfo/citation/citeinfo/pubdate,"20030730"
CDL,02566-metadata.xml,/metadata/idinfo/citation/citeinfo/title,"DWSAP Assessment for 4110010-008: MONTARA WATER AND SANITARY DISTRICT / PORTOLA WELL 01"
CDL,02566-metadata.xml,/metadata/idinfo/citation/citeinfo/pubinfo/pubplace,"Sacramento, CA"
CDL,02566-metadata.xml,/metadata/idinfo/citation/citeinfo/pubinfo/publish,"California Department of Public Health"
CDL,02566-metadata.xml,/metadata/idinfo/citation/citeinfo/onlink,"http://www.cdph.ca.gov/certlic/drinkingwater/Pages/DWSAP.aspx"
CDL,02566-metadata.xml,/metadata/idinfo/descript/abstract,"A source water assessment identifies the vulnerability of the drinking water supply to contamination from typical human activities. The assessments are intended to facilitate and provide the basic information necessary for a local community to develop a program to protect the drinking water supply."
CDL,02566-metadata.xml,/metadata/idinfo/descript/purpose,"An assessment includes a delineation of an area around a drinking water source through which contaminants might move and reach that drinking water supply. Included is an inventory list of activities that might lead to the release of microbiological or chemical contaminants within the delineated area. The California Drinking Water Source Assessment and Protection (DWSAP) Program document, (http://www.cdph.ca.gov/certlic/drinkingwater/documents/DWSAPGuidance/DWSAP_document.pdf) describes procedures for conducting drinking water source assessments. It conveys the goals and objectives that CDPH seeks to accomplish with the DWSAP program, along with methods that are technically appropriate and easily understood."
CDL,02566-metadata.xml,/metadata/idinfo/timeperd/timeinfo/sngdate/caldate,"20030730"
CDL,02566-metadata.xml,/metadata/idinfo/timeperd/current,"publication date"
CDL,02566-metadata.xml,/metadata/idinfo/status/progress,"Complete"
CDL,02566-metadata.xml,/metadata/idinfo/status/update,"As needed"
CDL,02566-metadata.xml,/metadata/idinfo/spdom/bounding/westbc,"-122.495491027832"
CDL,02566-metadata.xml,/metadata/idinfo/spdom/bounding/eastbc,"-122.477882385254"
CDL,02566-metadata.xml,/metadata/idinfo/spdom/bounding/northbc,"37.550479888916"
CDL,02566-metadata.xml,/metadata/idinfo/spdom/bounding/southbc,"37.5339584350586"
CDL,02566-metadata.xml,/metadata/idinfo/keywords/theme/themekt,"ISO 19115 Topic Category"
CDL,02566-metadata.xml,/metadata/idinfo/keywords/theme/themekey,"drinking water"
CDL,02566-metadata.xml,/metadata/idinfo/keywords/theme/themekey,"health"
CDL,02566-metadata.xml,/metadata/idinfo/keywords/theme/themekey,"contaminants"
CDL,02566-metadata.xml,/metadata/idinfo/keywords/place/placekey,"California"
CDL,02566-metadata.xml,/metadata/idinfo/keywords/place/placekey,"San Mateo County"
CDL,02566-metadata.xml,/metadata/idinfo/keywords/place/placekey,"Montara"
CDL,02566-metadata.xml,/metadata/idinfo/accconst,"None"
CDL,02566-metadata.xml,/metadata/idinfo/useconst,"None"
CDL,02566-metadata.xml,/metadata/idinfo/ptcontac/cntinfo/cntorgp/cntorg,"California Department of Public Health, CDPH"
CDL,02566-metadata.xml,/metadata/idinfo/ptcontac/cntinfo/cntorgp/cntper,"Leah Godsey Walker, P.E. - Chief, Division of Drinking Water and Environmental Management"
CDL,02566-metadata.xml,/metadata/idinfo/ptcontac/cntinfo/cntaddr/addrtype,"mailing"
CDL,02566-metadata.xml,/metadata/idinfo/ptcontac/cntinfo/cntaddr/address,"1615 Capitol Avenue"
CDL,02566-metadata.xml,/metadata/idinfo/ptcontac/cntinfo/cntaddr/city,"Sacramento"
CDL,02566-metadata.xml,/metadata/idinfo/ptcontac/cntinfo/cntaddr/state,"CA"
CDL,02566-metadata.xml,/metadata/idinfo/ptcontac/cntinfo/cntaddr/postal,"95815-5015"
CDL,02566-metadata.xml,/metadata/idinfo/ptcontac/cntinfo/cntaddr/country,"USA"
CDL,02566-metadata.xml,/metadata/spdoinfo/indspref,"Public Land Survey System - California M04.0S06.0W35"
CDL,02566-metadata.xml,/metadata/spref/horizsys/geograph/latres,"8.9831528411952133e-009"
CDL,02566-metadata.xml,/metadata/spref/horizsys/geograph/longres,"8.9831528411952133e-009"
CDL,02566-metadata.xml,/metadata/spref/horizsys/geograph/geogunit,"Decimal Degree"
CDL,02566-metadata.xml,/metadata/spref/horizsys/geodetic/horizdn,"D WGS 1984"
CDL,02566-metadata.xml,/metadata/spref/horizsys/geodetic/ellips,"WGS 1984"
CDL,02566-metadata.xml,/metadata/spref/horizsys/geodetic/semiaxis,"6378137.0"
CDL,02566-metadata.xml,/metadata/spref/horizsys/geodetic/denflat,"298.257223563"
CDL,02566-metadata.xml,/metadata/metainfo/metd,"20120328"
CDL,02566-metadata.xml,/metadata/metainfo/metc/cntinfo/cntorgp/cntorg,"Information Center for the Environment http://ice.ucdavis.edu"
CDL,02566-metadata.xml,/metadata/metainfo/metc/cntinfo/cntorgp/cntper,"Rob Coman"
CDL,02566-metadata.xml,/metadata/metainfo/metc/cntinfo/cntaddr/addrtype,"mailing"
CDL,02566-metadata.xml,/metadata/metainfo/metc/cntinfo/cntaddr/address,"University of California, Davis"
CDL,02566-metadata.xml,/metadata/metainfo/metc/cntinfo/cntaddr/address,"One Shields Avenue"
CDL,02566-metadata.xml,/metadata/metainfo/metc/cntinfo/cntaddr/city,"Davis"
CDL,02566-metadata.xml,/metadata/metainfo/metc/cntinfo/cntaddr/state,"CA"
CDL,02566-metadata.xml,/metadata/metainfo/metc/cntinfo/cntaddr/postal,"95616"
CDL,02566-metadata.xml,/metadata/metainfo/metc/cntinfo/cntaddr/country,"USA"
CDL,02566-metadata.xml,/metadata/metainfo/metstdn,"FGDC Content Standard for Digital Geospatial Metadata"
CDL,02566-metadata.xml,/metadata/metainfo/metstdv,"FGDC-STD-001-1998"
CDL,02609-metadata.xml,/metadata/idinfo/citation/citeinfo/origin,"CDPH Sonoma District"
CDL,02609-metadata.xml,/metadata/idinfo/citation/citeinfo/pubdate,"20020412"
CDL,02609-metadata.xml,/metadata/idinfo/citation/citeinfo/title,"DWSAP Assessment for 4901004-001: CALPINE (WEST FIELD OFFICE) / GDC 66-12 SPRING"
CDL,02609-metadata.xml,/metadata/idinfo/citation/citeinfo/pubinfo/pubplace,"Sacramento, CA"
CDL,02609-metadata.xml,/metadata/idinfo/citation/citeinfo/pubinfo/publish,"California Department of Public Health"
CDL,02609-metadata.xml,/metadata/idinfo/citation/citeinfo/onlink,"http://www.cdph.ca.gov/certlic/drinkingwater/Pages/DWSAP.aspx"
CDL,02609-metadata.xml,/metadata/idinfo/descript/abstract,"A source water assessment identifies the vulnerability of the drinking water supply to contamination from typical human activities. The assessments are intended to facilitate and provide the basic information necessary for a local community to develop a program to protect the drinking water supply."
CDL,02609-metadata.xml,/metadata/idinfo/descript/purpose,"An assessment includes a delineation of an area around a drinking water source through which contaminants might move and reach that drinking water supply. Included is an inventory list of activities that might lead to the release of microbiological or chemical contaminants within the delineated area. The California Drinking Water Source Assessment and Protection (DWSAP) Program document, (http://www.cdph.ca.gov/certlic/drinkingwater/documents/DWSAPGuidance/DWSAP_document.pdf) describes procedures for conducting drinking water source assessments. It conveys the goals and objectives that CDPH seeks to accomplish with the DWSAP program, along with methods that are technically appropriate and easily understood."
CDL,02609-metadata.xml,/metadata/idinfo/timeperd/timeinfo/sngdate/caldate,"20020412"
CDL,02609-metadata.xml,/metadata/idinfo/timeperd/current,"publication date"
CDL,02609-metadata.xml,/metadata/idinfo/status/progress,"Complete"
CDL,02609-metadata.xml,/metadata/idinfo/status/update,"As needed"
CDL,02609-metadata.xml,/metadata/idinfo/spdom/bounding/westbc,"-122.823112487793"
CDL,02609-metadata.xml,/metadata/idinfo/spdom/bounding/eastbc,"-122.803291320801"
CDL,02609-metadata.xml,/metadata/idinfo/spdom/bounding/northbc,"38.8210258483887"
CDL,02609-metadata.xml,/metadata/idinfo/spdom/bounding/southbc,"38.8067321777344"
CDL,02609-metadata.xml,/metadata/idinfo/keywords/theme/themekt,"ISO 19115 Topic Category"
CDL,02609-metadata.xml,/metadata/idinfo/keywords/theme/themekey,"drinking water"
CDL,02609-metadata.xml,/metadata/idinfo/keywords/theme/themekey,"health"
CDL,02609-metadata.xml,/metadata/idinfo/keywords/theme/themekey,"contaminants"
CDL,02609-metadata.xml,/metadata/idinfo/keywords/place/placekey,"California"
CDL,02609-metadata.xml,/metadata/idinfo/keywords/place/placekey,"Sonoma County"
CDL,02609-metadata.xml,/metadata/idinfo/keywords/place/placekey,"Cloverdale"
CDL,02609-metadata.xml,/metadata/idinfo/accconst,"None"
CDL,02609-metadata.xml,/metadata/idinfo/useconst,"None"
CDL,02609-metadata.xml,/metadata/idinfo/ptcontac/cntinfo/cntorgp/cntorg,"California Department of Public Health, CDPH"
CDL,02609-metadata.xml,/metadata/idinfo/ptcontac/cntinfo/cntorgp/cntper,"Leah Godsey Walker, P.E. - Chief, Division of Drinking Water and Environmental Management"
CDL,02609-metadata.xml,/metadata/idinfo/ptcontac/cntinfo/cntaddr/addrtype,"mailing"
CDL,02609-metadata.xml,/metadata/idinfo/ptcontac/cntinfo/cntaddr/address,"1615 Capitol Avenue"
CDL,02609-metadata.xml,/metadata/idinfo/ptcontac/cntinfo/cntaddr/city,"Sacramento"
CDL,02609-metadata.xml,/metadata/idinfo/ptcontac/cntinfo/cntaddr/state,"CA"
CDL,02609-metadata.xml,/metadata/idinfo/ptcontac/cntinfo/cntaddr/postal,"95815-5015"
CDL,02609-metadata.xml,/metadata/idinfo/ptcontac/cntinfo/cntaddr/country,"USA"
CDL,02609-metadata.xml,/metadata/spdoinfo/indspref,"Public Land Survey System - California M11.0N09.0W12"
CDL,02609-metadata.xml,/metadata/spref/horizsys/geograph/latres,"8.9831528411952133e-009"
CDL,02609-metadata.xml,/metadata/spref/horizsys/geograph/longres,"8.9831528411952133e-009"
CDL,02609-metadata.xml,/metadata/spref/horizsys/geograph/geogunit,"Decimal Degree"
CDL,02609-metadata.xml,/metadata/spref/horizsys/geodetic/horizdn,"D WGS 1984"
CDL,02609-metadata.xml,/metadata/spref/horizsys/geodetic/ellips,"WGS 1984"
CDL,02609-metadata.xml,/metadata/spref/horizsys/geodetic/semiaxis,"6378137.0"
CDL,02609-metadata.xml,/metadata/spref/horizsys/geodetic/denflat,"298.257223563"
CDL,02609-metadata.xml,/metadata/metainfo/metd,"20120328"
CDL,02609-metadata.xml,/metadata/metainfo/metc/cntinfo/cntorgp/cntorg,"Information Center for the Environment http://ice.ucdavis.edu"
CDL,02609-metadata.xml,/metadata/metainfo/metc/cntinfo/cntorgp/cntper,"Rob Coman"
CDL,02609-metadata.xml,/metadata/metainfo/metc/cntinfo/cntaddr/addrtype,"mailing"
CDL,02609-metadata.xml,/metadata/metainfo/metc/cntinfo/cntaddr/address,"University of California, Davis"
CDL,02609-metadata.xml,/metadata/metainfo/metc/cntinfo/cntaddr/address,"One Shields Avenue"
CDL,02609-metadata.xml,/metadata/metainfo/metc/cntinfo/cntaddr/city,"Davis"
CDL,02609-metadata.xml,/metadata/metainfo/metc/cntinfo/cntaddr/state,"CA"
CDL,02609-metadata.xml,/metadata/metainfo/metc/cntinfo/cntaddr/postal,"95616"
CDL,02609-metadata.xml,/metadata/metainfo/metc/cntinfo/cntaddr/country,"USA"
CDL,02609-metadata.xml,/metadata/metainfo/metstdn,"FGDC Content Standard for Digital Geospatial Metadata"
CDL,02609-metadata.xml,/metadata/metainfo/metstdv,"FGDC-STD-001-1998"
CDL,02526-metadata.xml,/metadata/idinfo/citation/citeinfo/origin,"CDPH Sonoma District"
CDL,02526-metadata.xml,/metadata/idinfo/citation/citeinfo/pubdate,"20030513"
CDL,02526-metadata.xml,/metadata/idinfo/citation/citeinfo/title,"DWSAP Assessment for 4900600-001: RINCON VALLEY MOBILE ESTATES / WELL 02"
CDL,02526-metadata.xml,/metadata/idinfo/citation/citeinfo/pubinfo/pubplace,"Sacramento, CA"
CDL,02526-metadata.xml,/metadata/idinfo/citation/citeinfo/pubinfo/publish,"California Department of Public Health"
CDL,02526-metadata.xml,/metadata/idinfo/citation/citeinfo/onlink,"http://www.cdph.ca.gov/certlic/drinkingwater/Pages/DWSAP.aspx"
CDL,02526-metadata.xml,/metadata/idinfo/descript/abstract,"A source water assessment identifies the vulnerability of the drinking water supply to contamination from typical human activities. The assessments are intended to facilitate and provide the basic information necessary for a local community to develop a program to protect the drinking water supply."
CDL,02526-metadata.xml,/metadata/idinfo/descript/purpose,"An assessment includes a delineation of an area around a drinking water source through which contaminants might move and reach that drinking water supply. Included is an inventory list of activities that might lead to the release of microbiological or chemical contaminants within the delineated area. The California Drinking Water Source Assessment and Protection (DWSAP) Program document, (http://www.cdph.ca.gov/certlic/drinkingwater/documents/DWSAPGuidance/DWSAP_document.pdf) describes procedures for conducting drinking water source assessments. It conveys the goals and objectives that CDPH seeks to accomplish with the DWSAP program, along with methods that are technically appropriate and easily understood."
